Date,Open,High,Low,Close,Volume
1973-03-21,0.0,112.80999755859375,110.16999816894531,110.48999786376953,16080000
1973-03-22,0.0,110.38999938964844,108.19000244140625,108.83999633789062,17130000
1973-03-23,0.0,109.97000122070312,107.41000366210938,108.87999725341797,18470000
1973-03-26,0.0,110.4000015258789,108.29000091552734,109.83999633789062,14980000
1973-03-27,0.0,112.06999969482422,109.94999694824219,111.55999755859375,17500000
1973-03-28,0.0,112.47000122070312,110.54000091552734,111.62000274658203,15850000
1973-03-29,0.0,113.22000122070312,111.06999969482422,112.70999908447266,16050000
1973-03-30,0.0,112.87000274658203,110.88999938964844,111.5199966430664,13740000
1973-04-02,0.0,111.69999694824219,109.68000030517578,110.18000030517578,10640000
1973-04-03,0.0,110.3499984741211,108.47000122070312,109.23999786376953,12910000
1973-04-04,0.0,109.95999908447266,108.0999984741211,108.7699966430664,11890000
1973-04-05,0.0,109.1500015258789,107.44000244140625,108.5199966430664,12750000
1973-04-06,0.0,110.04000091552734,108.22000122070312,109.27999877929688,13890000
1973-04-09,0.0,111.23999786376953,108.73999786376953,110.86000061035156,13740000
1973-04-10,0.0,112.8499984741211,110.91999816894531,112.20999908447266,16770000
1973-04-11,0.0,113.2699966430664,111.20999908447266,112.68000030517578,14890000
1973-04-12,0.0,113.6500015258789,111.83000183105469,112.58000183105469,16360000
1973-04-13,0.0,112.91000366210938,111.2300033569336,112.08000183105469,14390000
1973-04-16,0.0,112.61000061035156,110.91000366210938,111.44000244140625,11350000
1973-04-17,0.0,111.80999755859375,110.19000244140625,110.94000244140625,12830000
1973-04-18,0.0,112.02999877929688,109.98999786376953,111.54000091552734,13890000
1973-04-19,0.0,112.93000030517578,111.05999755859375,112.16999816894531,14560000
1973-04-23,0.0,112.66000366210938,110.91000366210938,111.56999969482422,12580000
1973-04-24,0.0,111.88999938964844,109.63999938964844,109.98999786376953,13830000
1973-04-25,0.0,109.81999969482422,107.79000091552734,108.33999633789062,15960000
1973-04-26,0.0,109.66000366210938,107.13999938964844,108.88999938964844,16210000
1973-04-27,0.0,109.27999877929688,106.76000213623047,107.2300033569336,13730000
1973-04-30,0.0,107.9000015258789,105.44000244140625,106.97000122070312,14820000
1973-05-01,0.0,108.0,105.33999633789062,107.0999984741211,15380000
1973-05-02,0.0,109.05999755859375,106.94999694824219,108.43000030517578,14380000
1973-05-03,0.0,110.63999938964844,106.80999755859375,110.22000122070312,17760000
1973-05-04,0.0,111.98999786376953,109.88999938964844,111.0,19510000
1973-05-07,0.0,111.37999725341797,109.68000030517578,110.52999877929688,12500000
1973-05-08,0.0,111.72000122070312,109.45999908447266,111.25,13730000
1973-05-09,0.0,112.25,109.97000122070312,110.44000244140625,16050000
1973-05-10,0.0,110.86000061035156,108.86000061035156,109.54000091552734,13520000
1973-05-11,0.0,109.48999786376953,107.69999694824219,108.16999816894531,12980000
1973-05-14,0.0,107.73999786376953,105.5199966430664,105.9000015258789,13520000
1973-05-15,0.0,107.16000366210938,104.12000274658203,106.56999969482422,18530000
1973-05-16,0.0,107.61000061035156,105.48999786376953,106.43000030517578,13800000
1973-05-17,0.0,106.81999969482422,105.1500015258789,105.55999755859375,13060000
1973-05-18,0.0,105.41000366210938,103.18000030517578,103.86000061035156,17080000
1973-05-21,0.0,103.7699966430664,101.36000061035156,102.7300033569336,20690000
1973-05-22,0.0,105.04000091552734,102.58000183105469,103.58000183105469,18020000
1973-05-23,0.0,105.0999984741211,102.81999969482422,104.06999969482422,14950000
1973-05-24,0.0,107.44000244140625,103.58999633789062,107.13999938964844,17310000
1973-05-25,0.0,108.86000061035156,106.08000183105469,107.94000244140625,19270000
1973-05-29,0.0,108.58000183105469,106.7699966430664,107.51000213623047,11300000
1973-05-30,0.0,107.63999938964844,105.4800033569336,105.91000366210938,11730000
1973-05-31,0.0,106.30000305175781,104.3499984741211,104.94999694824219,12190000
1973-06-01,0.0,105.04000091552734,103.30999755859375,103.93000030517578,10410000
1973-06-04,0.0,103.9800033569336,102.33000183105469,102.97000122070312,11230000
1973-06-05,0.0,105.2699966430664,102.61000061035156,104.62000274658203,14080000
1973-06-06,0.0,105.77999877929688,103.5999984741211,104.30999755859375,13080000
1973-06-07,0.0,106.38999938964844,104.19000244140625,105.83999633789062,14160000
1973-06-08,0.0,107.75,105.5999984741211,107.02999877929688,14050000
1973-06-11,0.0,107.79000091552734,106.11000061035156,106.69999694824219,9940000
1973-06-12,0.0,108.77999877929688,106.4000015258789,108.29000091552734,13840000
1973-06-13,0.0,109.5199966430664,107.08000183105469,107.5999984741211,15700000
1973-06-14,0.0,108.2699966430664,105.83000183105469,106.4000015258789,13210000
1973-06-15,0.0,106.20999908447266,104.37000274658203,105.0999984741211,11970000
1973-06-18,0.0,104.95999908447266,103.08000183105469,103.5999984741211,11460000
1973-06-19,0.0,104.95999908447266,102.45999908447266,103.98999786376953,12970000
1973-06-20,0.0,105.12999725341797,103.51000213623047,104.44000244140625,10600000
1973-06-21,0.0,104.7699966430664,102.83999633789062,103.20999908447266,11630000
1973-06-22,0.0,105.66000366210938,103.06999969482422,103.69999694824219,18470000
1973-06-25,0.0,103.63999938964844,101.70999908447266,102.25,11670000
1973-06-26,0.0,103.77999877929688,101.44999694824219,103.30000305175781,14040000
1973-06-27,0.0,104.2300033569336,102.29000091552734,103.62000274658203,12660000
1973-06-28,0.0,105.16999816894531,103.18000030517578,104.69000244140625,12760000
1973-06-29,0.0,105.30000305175781,103.68000030517578,104.26000213623047,10770000
1973-07-02,0.0,104.0999984741211,102.44000244140625,102.9000015258789,9830000
1973-07-03,0.0,103.0199966430664,101.13999938964844,101.87000274658203,10560000
1973-07-05,0.0,102.4800033569336,100.80000305175781,101.77999877929688,10500000
1973-07-06,0.0,102.22000122070312,100.66999816894531,101.27999877929688,9980000
1973-07-09,0.0,102.44999694824219,100.44000244140625,102.13999938964844,11560000
1973-07-10,0.0,104.19999694824219,102.26000213623047,103.5199966430664,15090000
1973-07-11,0.0,106.20999908447266,103.63999938964844,105.80000305175781,18730000
1973-07-12,0.0,106.62000274658203,104.37999725341797,105.5,16400000
1973-07-13,0.0,105.80000305175781,103.66000366210938,104.08999633789062,11390000
1973-07-16,0.0,106.01000213623047,103.41999816894531,105.66999816894531,12920000
1973-07-17,0.0,107.27999877929688,104.98999786376953,105.72000122070312,18750000
1973-07-18,0.0,107.05000305175781,104.7300033569336,106.3499984741211,17020000
1973-07-19,0.0,107.58000183105469,105.05999755859375,106.55000305175781,18650000
1973-07-20,0.0,108.0199966430664,105.94999694824219,107.13999938964844,16300000
1973-07-23,0.0,108.41999816894531,106.54000091552734,107.5199966430664,15580000
1973-07-24,0.0,108.62999725341797,106.30999755859375,108.13999938964844,16280000
1973-07-25,0.0,110.76000213623047,107.91999816894531,109.63999938964844,22220000
1973-07-26,0.0,111.04000091552734,108.51000213623047,109.8499984741211,18410000
1973-07-27,0.0,110.48999786376953,108.69999694824219,109.58999633789062,12910000
1973-07-30,0.0,110.12000274658203,108.23999786376953,109.25,11170000
1973-07-31,0.0,110.08999633789062,107.88999938964844,108.22000122070312,13530000
1973-08-01,0.0,108.16999816894531,106.29000091552734,106.83000183105469,13530000
1973-08-02,0.0,107.37999725341797,105.51000213623047,106.66999816894531,16080000
1973-08-03,0.0,107.16999816894531,105.68000030517578,106.48999786376953,9940000
1973-08-06,0.0,107.54000091552734,105.44999694824219,106.7300033569336,12320000
1973-08-07,0.0,107.56999969482422,105.87000274658203,106.55000305175781,13510000
1973-08-08,0.0,106.7300033569336,105.04000091552734,105.55000305175781,12440000
1973-08-09,0.0,106.6500015258789,104.88999938964844,105.61000061035156,12880000
1973-08-10,0.0,106.02999877929688,104.20999908447266,104.7699966430664,10870000
1973-08-13,0.0,104.83000183105469,103.12999725341797,103.70999908447266,11330000
1973-08-14,0.0,104.29000091552734,102.33999633789062,102.70999908447266,11740000
1973-08-15,0.0,103.79000091552734,101.91999816894531,103.01000213623047,12040000
1973-08-16,0.0,103.97000122070312,101.8499984741211,102.29000091552734,12990000
1973-08-17,0.0,102.9800033569336,101.37999725341797,102.30999755859375,11110000
1973-08-20,0.0,102.54000091552734,101.11000061035156,101.61000061035156,8970000
1973-08-21,0.0,102.0999984741211,100.51000213623047,100.88999938964844,11480000
1973-08-22,0.0,101.38999938964844,99.73999786376953,100.52999877929688,10770000
1973-08-23,0.0,102.5,100.62000274658203,101.91000366210938,11390000
1973-08-24,0.0,102.6500015258789,100.87999725341797,101.62000274658203,11200000
1973-08-27,0.0,102.81999969482422,101.08999633789062,102.41999816894531,9740000
1973-08-28,0.0,103.66000366210938,102.05999755859375,103.0199966430664,11810000
1973-08-29,0.0,104.91999816894531,102.69000244140625,104.02999877929688,15690000
1973-08-30,0.0,104.83999633789062,103.29000091552734,103.87999725341797,12100000
1973-08-31,0.0,104.72000122070312,103.1500015258789,104.25,10530000
1973-09-04,0.0,105.3499984741211,103.5999984741211,104.51000213623047,14210000
1973-09-05,0.0,105.33000183105469,103.5999984741211,104.63999938964844,14580000
1973-09-06,0.0,105.94999694824219,104.05000305175781,105.1500015258789,15670000
1973-09-07,0.0,105.87000274658203,104.04000091552734,104.76000213623047,14930000
1973-09-10,0.0,105.12000274658203,103.33000183105469,103.8499984741211,11620000
1973-09-11,0.0,104.08999633789062,102.12999725341797,103.22000122070312,12690000
1973-09-12,0.0,103.9800033569336,102.1500015258789,103.05999755859375,12040000
1973-09-13,0.0,104.08999633789062,102.37000274658203,103.36000061035156,11670000
1973-09-14,0.0,104.75,102.66000366210938,104.44000244140625,13760000
1973-09-17,0.0,105.41000366210938,103.20999908447266,104.1500015258789,15100000
1973-09-18,0.0,104.62000274658203,102.41000366210938,103.7699966430664,16400000
1973-09-19,0.0,106.43000030517578,103.80000305175781,105.87999725341797,24570000
1973-09-20,0.0,107.55000305175781,105.31999969482422,106.76000213623047,25960000
1973-09-21,0.0,108.0199966430664,105.43000030517578,107.19999694824219,23760000
1973-09-24,0.0,108.36000061035156,106.20999908447266,107.36000061035156,19490000
1973-09-25,0.0,108.79000091552734,106.5,108.05000305175781,21530000
1973-09-26,0.0,109.61000061035156,107.43000030517578,108.83000183105469,21130000
1973-09-27,0.0,110.44999694824219,108.0199966430664,109.08000183105469,23660000
1973-09-28,0.0,109.41999816894531,107.4800033569336,108.43000030517578,16300000
1973-10-01,0.0,108.9800033569336,107.08000183105469,108.20999908447266,15830000
1973-10-02,0.0,109.45999908447266,107.4800033569336,108.79000091552734,20770000
1973-10-03,0.0,109.94999694824219,107.73999786376953,108.77999877929688,22040000
1973-10-04,0.0,109.52999877929688,107.30000305175781,108.41000366210938,19730000
1973-10-05,0.0,110.45999908447266,107.76000213623047,109.8499984741211,18820000
1973-10-08,0.0,110.93000030517578,108.0199966430664,110.2300033569336,18990000
1973-10-09,0.0,111.19000244140625,109.05000305175781,110.12999725341797,19440000
1973-10-10,0.0,111.30999755859375,108.51000213623047,109.22000122070312,19010000
1973-10-11,0.0,111.7699966430664,108.95999908447266,111.08999633789062,20740000
1973-10-12,0.0,112.81999969482422,110.5199966430664,111.44000244140625,22730000
1973-10-15,0.0,111.31999969482422,109.29000091552734,110.05000305175781,16160000
1973-10-16,0.0,110.80000305175781,108.5,110.19000244140625,18780000
1973-10-17,0.0,111.41000366210938,109.19000244140625,109.97000122070312,18600000
1973-10-18,0.0,111.43000030517578,108.97000122070312,110.01000213623047,19210000
1973-10-19,0.0,111.55999755859375,109.30000305175781,110.22000122070312,17880000
1973-10-22,0.0,110.55999755859375,108.18000030517578,109.16000366210938,14290000
1973-10-23,0.0,110.91000366210938,107.4000015258789,109.75,17230000
1973-10-24,0.0,110.9800033569336,109.02999877929688,110.2699966430664,15840000
1973-10-25,0.0,111.33000183105469,108.8499984741211,110.5,15580000
1973-10-26,0.0,112.30999755859375,110.08000183105469,111.37999725341797,17800000
1973-10-29,0.0,112.55999755859375,110.5199966430664,111.1500015258789,17960000
1973-10-30,0.0,111.30000305175781,108.94999694824219,109.33000183105469,17580000
1973-10-31,0.0,109.81999969482422,107.63999938964844,108.29000091552734,17890000
1973-11-01,0.0,109.19999694824219,106.87999725341797,107.69000244140625,16920000
1973-11-02,0.0,108.3499984741211,106.33000183105469,107.06999969482422,16340000
1973-11-05,0.0,106.97000122070312,104.87000274658203,105.5199966430664,17150000
1973-11-06,0.0,107.0,104.5199966430664,104.95999908447266,16430000
1973-11-07,0.0,106.72000122070312,104.52999877929688,105.80000305175781,16570000
1973-11-08,0.0,108.44999694824219,106.0999984741211,107.0199966430664,19650000
1973-11-09,0.0,107.2699966430664,104.7699966430664,105.30000305175781,17320000
1973-11-12,0.0,105.75,103.12000274658203,104.44000244140625,19250000
1973-11-13,0.0,105.41999816894531,102.91000366210938,104.36000061035156,20310000
1973-11-14,0.0,105.25,101.87000274658203,102.44999694824219,22710000
1973-11-15,0.0,103.8499984741211,100.69000244140625,102.43000030517578,24530000
1973-11-16,0.0,105.41000366210938,101.7699966430664,103.87999725341797,22510000
1973-11-19,0.0,103.6500015258789,100.37000274658203,100.70999908447266,16700000
1973-11-20,0.0,100.6500015258789,97.63999938964844,98.66000366210938,23960000
1973-11-21,0.0,101.33000183105469,97.87000274658203,99.76000213623047,24260000
1973-11-23,0.0,100.48999786376953,98.58999633789062,99.44000244140625,11470000
1973-11-26,0.0,98.63999938964844,95.79000091552734,96.58000183105469,19830000
1973-11-27,0.0,97.69999694824219,94.87999725341797,95.69999694824219,19750000
1973-11-28,0.0,98.4000015258789,95.22000122070312,97.6500015258789,19990000
1973-11-29,0.0,98.72000122070312,96.01000213623047,97.30999755859375,18870000
1973-11-30,0.0,97.55000305175781,95.4000015258789,95.95999908447266,15380000
1973-12-03,0.0,95.83000183105469,92.91999816894531,93.9000015258789,17900000
1973-12-04,0.0,95.2300033569336,92.5999984741211,93.58999633789062,19030000
1973-12-05,0.0,93.93000030517578,91.55000305175781,92.16000366210938,19180000
1973-12-06,0.0,94.88999938964844,91.68000030517578,94.41999816894531,23260000
1973-12-07,0.0,97.58000183105469,94.48999786376953,96.51000213623047,23230000
1973-12-10,0.0,98.58000183105469,95.44000244140625,97.94999694824219,18590000
1973-12-11,0.0,99.08999633789062,95.62000274658203,96.04000091552734,20100000
1973-12-12,0.0,95.5199966430664,92.9000015258789,93.56999969482422,18190000
1973-12-13,0.0,94.68000030517578,91.63999938964844,92.37999725341797,18130000
1973-12-14,0.0,94.52999877929688,91.05000305175781,93.29000091552734,20000000
1973-12-17,0.0,94.0,91.87000274658203,92.75,12930000
1973-12-18,0.0,95.41000366210938,92.18000030517578,94.73999786376953,19490000
1973-12-19,0.0,96.83000183105469,93.80999755859375,94.81999969482422,20670000
1973-12-20,0.0,96.26000213623047,93.51000213623047,94.55000305175781,17340000
1973-12-21,0.0,95.11000061035156,92.69999694824219,93.54000091552734,18680000
1973-12-24,0.0,93.7699966430664,91.68000030517578,92.9000015258789,11540000
1973-12-26,0.0,96.5199966430664,93.87000274658203,95.73999786376953,18620000
1973-12-27,0.0,98.52999877929688,96.0,97.73999786376953,22720000
1973-12-28,0.0,98.76000213623047,96.41000366210938,97.54000091552734,21310000
1973-12-31,0.0,98.30000305175781,95.94999694824219,97.55000305175781,23470000
1974-01-02,0.0,98.37999725341797,96.25,97.68000030517578,12060000
1974-01-03,0.0,100.94000244140625,98.0199966430664,99.80000305175781,24850000
1974-01-04,0.0,100.69999694824219,97.69999694824219,98.9000015258789,21700000
1974-01-07,0.0,99.30999755859375,96.86000061035156,98.06999969482422,19070000
1974-01-08,0.0,98.26000213623047,95.58000183105469,96.12000274658203,18080000
1974-01-09,0.0,95.4000015258789,92.62999725341797,93.41999816894531,18070000
1974-01-10,0.0,94.62999725341797,91.62000274658203,92.38999938964844,16120000
1974-01-11,0.0,94.56999969482422,91.75,93.66000366210938,15140000
1974-01-14,0.0,95.23999786376953,92.3499984741211,93.41999816894531,14610000
1974-01-15,0.0,95.26000213623047,92.83999633789062,94.2300033569336,13250000
1974-01-16,0.0,96.19999694824219,93.77999877929688,95.66999816894531,14930000
1974-01-17,0.0,98.3499984741211,95.66999816894531,97.30000305175781,21040000
1974-01-18,0.0,97.62999725341797,95.0,95.55999755859375,16470000
1974-01-21,0.0,95.95999908447266,93.2300033569336,95.4000015258789,15630000
1974-01-22,0.0,97.41000366210938,94.91999816894531,96.55000305175781,17330000
1974-01-23,0.0,98.11000061035156,95.87999725341797,97.06999969482422,16890000
1974-01-24,0.0,97.75,95.48999786376953,96.81999969482422,15980000
1974-01-25,0.0,97.63999938964844,95.68000030517578,96.62999725341797,14860000
1974-01-28,0.0,97.31999969482422,95.37000274658203,96.08999633789062,13410000
1974-01-29,0.0,96.80999755859375,94.97000122070312,96.01000213623047,12850000
1974-01-30,0.0,97.9000015258789,96.0199966430664,97.05999755859375,16790000
1974-01-31,0.0,98.05999755859375,96.11000061035156,96.56999969482422,14020000
1974-02-01,0.0,96.62999725341797,94.66000366210938,95.31999969482422,12480000
1974-02-04,0.0,94.88999938964844,92.73999786376953,93.29000091552734,14380000
1974-02-05,0.0,94.16999816894531,92.26000213623047,93.0,12820000
1974-02-06,0.0,94.08999633789062,92.37000274658203,93.26000213623047,11610000
1974-02-07,0.0,94.08999633789062,92.43000030517578,93.30000305175781,11750000
1974-02-08,0.0,93.79000091552734,91.87000274658203,92.33000183105469,12990000
1974-02-11,0.0,92.54000091552734,90.26000213623047,90.66000366210938,12930000
1974-02-12,0.0,91.5999984741211,89.52999877929688,90.94000244140625,12920000
1974-02-13,0.0,92.12999725341797,90.37000274658203,90.9800033569336,10990000
1974-02-14,0.0,91.88999938964844,90.16999816894531,90.94999694824219,12230000
1974-02-15,0.0,92.9800033569336,90.62000274658203,92.2699966430664,12640000
1974-02-19,0.0,94.44000244140625,91.68000030517578,92.12000274658203,15940000
1974-02-20,0.0,93.91999816894531,91.33999633789062,93.44000244140625,11670000
1974-02-21,0.0,95.19000244140625,93.19999694824219,94.70999908447266,13930000
1974-02-22,0.0,96.19000244140625,94.08000183105469,95.38999938964844,16360000
1974-02-25,0.0,95.95999908447266,94.23999786376953,95.02999877929688,12900000
1974-02-26,0.0,96.37999725341797,94.19999694824219,96.0,15860000
1974-02-27,0.0,97.43000030517578,95.48999786376953,96.4000015258789,18730000
1974-02-28,0.0,96.9800033569336,95.19999694824219,96.22000122070312,13680000
1974-03-01,0.0,96.4000015258789,94.80999755859375,95.52999877929688,12880000
1974-03-04,0.0,95.94999694824219,94.19000244140625,95.52999877929688,12270000
1974-03-05,0.0,98.16999816894531,95.9800033569336,97.31999969482422,21980000
1974-03-06,0.0,98.56999969482422,96.54000091552734,97.9800033569336,19140000
1974-03-07,0.0,98.19999694824219,96.37000274658203,96.94000244140625,14500000
1974-03-08,0.0,98.27999877929688,95.7699966430664,97.77999877929688,16210000
1974-03-11,0.0,99.4000015258789,96.37999725341797,98.87999725341797,18470000
1974-03-12,0.0,100.0199966430664,97.97000122070312,99.1500015258789,17250000
1974-03-13,0.0,100.7300033569336,98.72000122070312,99.73999786376953,16820000
1974-03-14,0.0,101.05000305175781,98.80000305175781,99.6500015258789,19770000
1974-03-15,0.0,99.98999786376953,98.22000122070312,99.27999877929688,14500000
1974-03-18,0.0,99.70999908447266,97.62000274658203,98.05000305175781,14010000
1974-03-19,0.0,98.19999694824219,96.62999725341797,97.2300033569336,12800000
1974-03-20,0.0,98.22000122070312,96.66999816894531,97.56999969482422,12960000
1974-03-21,0.0,98.58999633789062,96.81999969482422,97.33999633789062,12950000
1974-03-22,0.0,98.04000091552734,96.3499984741211,97.2699966430664,11930000
1974-03-25,0.0,98.0199966430664,95.69000244140625,97.63999938964844,10540000
1974-03-26,0.0,98.66000366210938,97.11000061035156,97.94999694824219,11840000
1974-03-27,0.0,98.26000213623047,96.31999969482422,96.58999633789062,11690000
1974-03-28,0.0,96.19999694824219,94.36000061035156,94.81999969482422,14940000
1974-03-29,0.0,95.12000274658203,93.44000244140625,93.9800033569336,12150000
1974-04-01,0.0,94.68000030517578,92.81999969482422,93.25,11470000
1974-04-02,0.0,94.1500015258789,92.58999633789062,93.3499984741211,12010000
1974-04-03,0.0,94.69999694824219,92.94000244140625,94.33000183105469,11500000
1974-04-04,0.0,95.13999938964844,93.55000305175781,94.33000183105469,11650000
1974-04-05,0.0,94.23999786376953,92.55000305175781,93.01000213623047,11670000
1974-04-08,0.0,93.0,91.5,92.02999877929688,10740000
1974-04-09,0.0,93.27999877929688,91.61000061035156,92.61000061035156,11330000
1974-04-10,0.0,93.5199966430664,91.88999938964844,92.4000015258789,11160000
1974-04-11,0.0,92.91999816894531,91.55000305175781,92.12000274658203,9970000
1974-04-15,0.0,92.94000244140625,91.48999786376953,92.05000305175781,10130000
1974-04-16,0.0,94.05999755859375,92.05000305175781,93.66000366210938,14530000
1974-04-17,0.0,95.04000091552734,93.12000274658203,94.36000061035156,14020000
1974-04-18,0.0,95.41999816894531,93.75,94.77999877929688,12470000
1974-04-19,0.0,94.7699966430664,93.19999694824219,93.75,10710000
1974-04-22,0.0,94.12000274658203,92.70999908447266,93.37999725341797,10520000
1974-04-23,0.0,93.51000213623047,91.52999877929688,91.80999755859375,14110000
1974-04-24,0.0,91.81999969482422,89.91000366210938,90.30000305175781,16010000
1974-04-25,0.0,90.52999877929688,88.62000274658203,89.56999969482422,15870000
1974-04-26,0.0,91.0999984741211,89.05999755859375,90.18000030517578,13250000
1974-04-29,0.0,90.77999877929688,89.0199966430664,90.0,10170000
1974-04-30,0.0,91.08999633789062,89.37999725341797,90.30999755859375,10980000
1974-05-01,0.0,93.02999877929688,89.81999969482422,92.22000122070312,15120000
1974-05-02,0.0,93.58999633789062,91.45999908447266,92.08999633789062,13620000
1974-05-03,0.0,92.2699966430664,90.58999633789062,91.29000091552734,11080000
1974-05-06,0.0,91.5999984741211,90.12999725341797,91.12000274658203,9450000
1974-05-07,0.0,92.36000061035156,90.69000244140625,91.45999908447266,10710000
1974-05-08,0.0,92.33999633789062,90.70999908447266,91.63999938964844,11850000
1974-05-09,0.0,93.48999786376953,91.2699966430664,92.95999908447266,14710000
1974-05-10,0.0,93.56999969482422,91.02999877929688,91.47000122070312,15270000
1974-05-13,0.0,91.72000122070312,89.91000366210938,90.66000366210938,11290000
1974-05-14,0.0,91.68000030517578,90.05000305175781,90.69000244140625,10880000
1974-05-15,0.0,91.22000122070312,89.6500015258789,90.44999694824219,11240000
1974-05-16,0.0,91.30999755859375,89.36000061035156,89.72000122070312,12090000
1974-05-17,0.0,89.52999877929688,87.66999816894531,88.20999908447266,13870000
1974-05-20,0.0,89.08999633789062,87.19000244140625,87.86000061035156,10550000
1974-05-21,0.0,88.9800033569336,87.19000244140625,87.91000366210938,12190000
1974-05-22,0.0,88.79000091552734,86.72000122070312,87.08999633789062,15450000
1974-05-23,0.0,87.9800033569336,86.12000274658203,87.29000091552734,14770000
1974-05-24,0.0,89.2699966430664,87.19999694824219,88.58000183105469,13740000
1974-05-28,0.0,89.37000274658203,87.69000244140625,88.37000274658203,10580000
1974-05-29,0.0,88.83999633789062,86.5199966430664,86.88999938964844,12300000
1974-05-30,0.0,88.08999633789062,85.87000274658203,87.43000030517578,13580000
1974-05-31,0.0,88.0199966430664,86.19000244140625,87.27999877929688,10810000
1974-06-03,0.0,89.4000015258789,86.77999877929688,89.0999984741211,12490000
1974-06-04,0.0,91.12999725341797,89.08999633789062,90.13999938964844,16040000
1974-06-05,0.0,91.41999816894531,89.04000091552734,90.30999755859375,13680000
1974-06-06,0.0,92.30999755859375,89.70999908447266,91.95999908447266,13360000
